item_id,user_id,parent_item_id,parent_user_id,post_type,content,lang,created_at,retweet_count,reply_count,like_count,quote_count,bookmark_count,impression_count,favorite_count,community
tw1885888437623853085,tw1564950905358876675,tw1885874610576474257,tw795386793378115585,retweet,"&gt; 95 percent of the heating oil used by most Mainers to heat their homes comes from refineries in Canada

Have you considered switching to American natural gas instead of burning imported bunker fuel?

Obviously not, you Yankees continue to block domestic drilling and pipelines. https://t.co/xhPb6CE7Id",en,2025-02-02T03:10:16+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1885787734947635267,tw810424,,,post,"Con Ed floats a double-digit hike in NYC's utility rates, amid soaring energy costs 

https://t.co/ZP3s2xMR8Y",en,2025-02-01T20:30:06+00:00,73.0,41.0,147.0,42.0,40.0,121064.0,147.0,C1
tw1885884512594190761,tw514704692,tw1885884280531771566,tw23545095,retweet,"Trudeau also said the Canadian government is considering “several non-tariff measures,” including energy.

Some leaders of Canadian provinces have called for cutting off the U.S. from oil, natural gas or propane imports.

More on that issue here:
https://t.co/pZjosx948U",en,2025-02-02T02:54:40+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885879392301105508,tw824450408,tw1885850004570669155,tw58684655,retweet,"New: Eby says 10 major BC projects have been identified to be expedited in terms of approval processes. Mines, natural gas, and other projects. #bcpoli https://t.co/fu6s14YHxV",en,2025-02-02T02:34:19+00:00,20.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885872893382336869,tw1153771068856946693,tw1885816031001690513,tw164075542,retweet,"The Canadian ""energy"" 10% rate includes natural gas, oil and electricity, per US officials.",en,2025-02-02T02:08:30+00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1885864292798382322,tw1470087622295015427,tw1885835319809049070,tw4909522369,retweet,"TRUMP TARIFFS: The 10 percent tariff on Canadian energy products would most likely apply to goods beyond Canada’s oil, a major export to the United States. It could also include other key energy exports, such natural gas, Canadian hydroelectric power that...
1/2",en,2025-02-02T01:34:19+00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885850139333390594,tw1043252638656147456,tw1885845044793364875,tw1828437574613905409,retweet,"@Christo2719 @acnewsitics I hope our government imposes a 25% export tax on all energy products to the US- that is oil, gas, natural gas, LNG, electricity, plus same for potash, lumber, and all steel products and precious metals you folks need. That would add about $4,000 US additional costs to your life.",en,2025-02-02T00:38:05+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885589318598877523,tw983712571,,,post,"Australia, take notice of what is happening in America.
This is where Peter Dutton will take Australia if he is elected.",en,2025-02-01T07:21:40+00:00,522.0,474.0,2199.0,23.0,17.0,40129.0,2199.0,C10
tw1885820937431404835,tw1002092452759724033,tw1884708097375285377,tw256053751,retweet,"""European Union Continues Dependency on Russian LNG"" by Sergey Sukhankin @sergeysukhankin is now available on Substack!

Read here: https://t.co/b3MqO98B4e https://t.co/iIgW9y57S7",en,2025-02-01T22:42:02+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1885809577511264275,tw226202854,tw1885809314314498435,tw2457524609,retweet,"When Canada turns off the natural gas to the northeast remember New York refuses to allow pipelines to be built. 

There is plenty of cheap natty in Pennsylvania.",en,2025-02-01T21:56:54+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1885804446304628935,tw711748606802452480,tw1885802367922159799,tw1419382507,retweet,"@MaroonWendi Kill the electricity, stop the flow of oil, turn off the natural gas and match his tariffs on everything. It’s not just about Canada, the rest of the world is watching this and most will stand right there with us..",en,2025-02-01T21:36:31+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885523851540385917,tw489475164,,,post,"Guantanamo is the world’s most expensive prison. It generates its own power (LNG, wind &amp; solar), purifies its own water (desalination), and process its own waste. At times with 500 detainees it dumped raw sewage because capacity was exceeded. 30K deportees in addition is lunacy.",en,2025-02-01T03:01:32+00:00,58.0,7.0,145.0,3.0,2.0,3461.0,145.0,C1
tw1885779547691336064,tw2328922039,tw1885777619066728578,tw1444036014406701057,retweet,"""Every industry pro from the Persian Gulf to Antwerp knows that Europe is now importing Russian LNG like it never did before. That's it - or a dry death. In parallel, Russia will triple its LNG supply capacity by 2035. End result: whatever those ""energy commissioners"" in Brussels… https://t.co/30UXU8DQEr",en,2025-02-01T19:57:34+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1885775446786056608,tw1510790730830262281,,,post,"Trump should've used the Tariffs threat on the EU in order to encourage them to increase their spending on the military.

Doing this right now is beyond retarded. This is just going to hurt both America and Europe.",en,2025-02-01T19:41:17+00:00,7.0,4.0,53.0,0.0,3.0,2397.0,53.0,C5
tw1885777765024113097,tw238696316,tw1885774578363814004,tw757358178044678144,retweet,"@TheO530CarrisPT After meeting domestic refining needs in Western Canada and Ontario, over 98% of Canadian crude oil production is exported to the United States due to …https://t.co/wltduaK5Qt

Canadian Exports of Crude Oil and Natural Gas",en,2025-02-01T19:50:29+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1885766514386632954,tw1809625395039453184,tw1885596760476627098,tw1289186312659120129,retweet,@rhcm123 and even more electricity will be balanced with natural gas instead of hydro,en,2025-02-01T19:05:47+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1885757211818828086,tw14106476,,,post,"While Orban and Fico want to keep buying gas from Putin, Russia fires cruise missiles at another residential building full of civilians in Poltava. Among the 9 dead — a baby.

Once a neighborhood with children playing, shops, and cafes — now a horror scene. But it’s not a movie. https://t.co/Js7ot5Hq73",en,2025-02-01T18:28:49+00:00,113.0,15.0,238.0,6.0,9.0,18787.0,238.0,C5
tw1884969319521563103,tw1121707380591538176,,,post,"The EU claims to stand with Ukraine, but Russian LNG still flows into European ports, funding Putin’s war machine. The 16th sanctions package is just a half-measure. Moreover, not even 3 years after Bucha, Brussels talks about returning to a business-as-usual approach. Today's @ft findings prove that Russian influence in certain capitals and EU institutions was only tactically silenced. Europe is failing to learn from its past sins and mistakes. #StopFundingPutin #StopTheHypocrisy",en,2025-01-30T14:18:01+00:00,5.0,0.0,11.0,0.0,0.0,493.0,11.0,C5
tw1885731851697889613,tw1808247712183164928,tw1880676051703242859,tw1593635660681957399,retweet,"@PhilHollowayEsq House Speaker Mike Johnson is blatantly lying about President Biden not knowing about the LNG export pause.  

President Biden literally made this statement, on camera, on February 3rd, 2024.  

The meeting where Chuck Schumer, VP Kamala Harris, and Hakeem Jeffries ""ganged up"" on… https://t.co/9i48qTEsnb https://t.co/i57fgdEtur",en,2025-02-01T16:48:03+00:00,303.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885731650216018423,tw1245603814721204233,tw1885693065186214078,tw20878297,retweet,"Trudeau said there was no business case for LNG, so he blocked it in Canada. https://t.co/NDZw37cWEA",en,2025-02-01T16:47:15+00:00,690.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1885716960207577149,tw794930885841666048,tw1885671081769369842,tw1519033018907832321,retweet,@TMerk4343 @JoshEakle Wait till Canada shuts off power to 3 states and stops the flow of natural gas and oil.,en,2025-02-01T15:48:52+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885715141829726230,tw59007923,tw1885447895622504802,tw1585410760200577025,retweet,"@wave_cometh @harryjsisson You may want to do your homework. The US is not self sustainable and has not been for decades. You don’t have enough food, fresh water, electricity, natural gas or oil for the population. We have more then enough for ours. We can sell to other countries. We will be ok you won’t",en,2025-02-01T15:41:39+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885090054671827092,tw1755205952968527872,,,post,"It's too late.
Trump signed the order today.
25% tariff across the board on Canada.
It was never about our border.
It's about our land and it's resources.",en,2025-01-30T22:17:46+00:00,2685.0,1855.0,22195.0,145.0,602.0,835203.0,22195.0,C1
tw1885682749786161290,tw204120920,tw1885352103868068129,tw76918775,retweet,Why is this 'Russian LNG group' not itself under sanctions? https://t.co/ceSIGRpIL2,en,2025-02-01T13:32:56+00:00,61.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1885676624617553937,tw796100784,tw1885400447743152372,tw2339238427,retweet,Green Madness: UK to Fill Last Natural Gas Fracking Wells With Cement https://t.co/WicBMXrO2Y,en,2025-02-01T13:08:36+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1885676077651255727,tw1754492634100342785,tw1885550641906368997,tw3892570641,quote,Add natural gas lobster uranium beef pork eggs this will be big increase to USA consumer. I don’t think they can tolerate. Going to need lots of lumber to rebuild California. Tariffs idiotic I’d say but he thinks he’s an expert at everything. https://t.co/0Xm0M1HzIY,en,2025-02-01T13:06:25+00:00,0.0,0.0,0.0,0.0,0.0,31.0,0.0,C1
tw1885660743472943544,tw1775897242647597056,,,post,"It’ll be 25% for Canada and Mexico and 10% for China. While Donald Trump promised to bring down costs for ordinary Americans, their grocery bills likely will rise. The president also said wider tariffs on oil and natural gas will come later this month, though possibly at a lower rate. Some Trump allies in Congress are saying as delicately as they can that tariffs could hurt their states' economies. (Reuters)

#DonaldTrump #Mexico #Canada",en,2025-02-01T12:05:29+00:00,0.0,0.0,0.0,0.0,0.0,138.0,0.0,C3
tw1885645180734152976,tw1492468411158384644,tw1885621764232708384,tw848906492,retweet,"@LeonSimons8 I think people do not understand. Here in Austria 🇦🇹 how LNG in shipping will emit more Methane. Old and New Bunker Ships get super high bids, because you have to refuel LNG ships more often so even more Methane emissions…https://t.co/OeNt3hoZqA",en,2025-02-01T11:03:39+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1885628136999850283,tw496284091,tw1885275559032140185,tw1630055712704327680,retweet,"@SprinterObserve The Ukraine war is part of a US/NATO extortion racket:
US LNG export rose from ~0 in '16 to Nordstream 1+2 in '21. In '22 NS was nuked(!) also serving as covert attack against Kaliningrad on Donetsk Refd Day, subjugating DE,DK and coercing SW,FI into NATO

https://t.co/ZnvLu8PhDs",en,2025-02-01T09:55:55+00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1885624057078448572,tw1169516073181466625,tw1885373722783068180,tw1280361983561342976,quote,"Trump tries to kneecap Canada with a ball peen hammer -- I hope he's ready for the sledgehammer we should be ready to use against him. Let the MAGAts freeze in the dark, after we turn off the oil and natural gas valves, and shut off the electricity switches... 🇨🇦🇨🇦🇨🇦🇨🇦🇨🇦 https://t.co/xuWAckgqZf",en,2025-02-01T09:39:43+00:00,0.0,0.0,1.0,0.0,0.0,66.0,1.0,C1
tw1885608592918667592,tw151539920,tw1885347173421764734,tw23032358,retweet,"@JoshEakle Don’t forget Canada also has electricity,oil, natural gas,potash,uranium.Canada can flick the switch to electric power which services New York,Michigan andWisconsin.Natural gas and oil can stop flowing. As a Canadian I’d hate for it to get to this point all due to the man child.",en,2025-02-01T08:38:16+00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885084337206661221,tw1501219835438460929,,,post,"Ursula von der Leyen's new initiative to ""restart European competitiveness"" doubles down on de-carbonization and single market platitudes, without any willingness to grapple with the way they one-shotted their heavy industry by botching the LNG supply. Sad!",en,2025-01-30T21:55:03+00:00,79.0,26.0,965.0,3.0,36.0,32199.0,965.0,C3
tw1885603832777875598,tw1067456667221221377,tw1885397048385757273,tw470470624,retweet,"Did you know that ""The Gates of Hell"" is a natural gas crater in Turkmenistan that has been burning continuously since 1971. It was formed by a drilling accident and ignited to prevent the spread of toxic gases.

The crater of ""The Gates of Hell"" is approximately 69 meters in… https://t.co/gjrVQ9Y5qf https://t.co/OsFfuTZhrL",en,2025-02-01T08:19:21+00:00,69.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1885598488773198064,tw1422562311592714242,,,post,"Nigeria inaugurates five Mini-LNG plants to boost gas utilisation, economic growth https://t.co/TvYG06unkJ",en,2025-02-01T07:58:07+00:00,1.0,0.0,1.0,0.0,0.0,24.0,1.0,C7
tw1885596233252954519,tw1013168528273244160,tw1884889297884504206,tw1864808504030044160,retweet,Details of the US - Bangladesh LNG Partnership https://t.co/L4jX3RGIbz,en,2025-02-01T07:49:09+00:00,28.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1885580539228520478,tw177346234,tw1885555720273207433,tw1708536617571360768,retweet,"@SenJohnKennedy Depending on the year, Canada supplies about 90-99% of America’s natural gas imports.

A trade war doesn’t help either of us. Pain will be felt on both sides.

The only winners will be China, Iran, North Korea and ruzzia.",en,2025-02-01T06:46:47+00:00,5.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1885576030959673727,tw1883115800992665600,tw1884889539526918563,tw1841836869488664576,retweet,🚨🇩🇪🇷🇺 BREAKING: GERMANY has BOOSTED purchases of RUSSIAN liquefied natural gas (LNG). https://t.co/oByyp0UBGw,en,2025-02-01T06:28:52+00:00,392.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1885575606102090077,tw1807433792698695680,tw1614691377920774146,tw1424619313,retweet,"My new thread:
What is LNG marine Invar? And how did China break the foreign tech monopoly of this material.
https://t.co/yReRakFIeb",en,2025-02-01T06:27:11+00:00,11.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1885570374328365421,tw1473686383902568462,tw1884053963747868682,tw133938408,retweet,"@POTUS I’m a little bit confused. Do you define “golden age“ as $13 eggs, four dollar natural gas and $3.80 regular gasoline? I’m confused.",en,2025-02-01T06:06:24+00:00,14.0,0.0,0.0,0.0,0.0,0.0,0.0,C1
tw1885557298153873681,tw861053881496752129,tw1885016982019612770,tw1510780961281409025,retweet,"EU back to Russian gas?

Europe is waking up to the fact that Russia cannot be defeated &amp; the Ukraine war is an utter failure.

EU officials are debating resumption of Russian natural gas, rebuilding Nord Stream pipelines &amp; lifting sanctions.

Huge victory for Putin &amp; Europeans,… https://t.co/poxuIuD0V7 https://t.co/zw4EHFR26H",en,2025-02-01T05:14:26+00:00,85.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1885519246236463587,tw21108021,tw1885280816898457842,tw497300307,retweet,"On his watch💯‼️Resigning FBI Director Chris Wray tells 60 Minutes the Chinese have infiltrated our water treatment plants, our transportation systems, our energy sector, electric grid, natural gas pipelines.
 https://t.co/d0xBqmPm2l",en,2025-02-01T02:43:14+00:00,9.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1885485431019450751,tw30238319,tw1885271207617913303,tw1724154870788157440,quote,We also get all of our natural gas from Quebec too. This is going to hose the rural poor (who love Trump). https://t.co/F2TYxolPgv,en,2025-02-01T00:28:52+00:00,0.0,0.0,7.0,0.0,0.0,440.0,7.0,C1
tw1892332098557559137,tw1630192785813909512,tw1891756772987175157,tw895952229659803652,retweet,"Job Alert 

Urgent Recruitment for a NYSC Graphics Designer

Salary: ₦50,000 monthly 
Location: Chevron 
Work Schedule: Hybrid (2days onsite)

*Requirements
* A degree in related courses
* Experience in Graphics and product design is required.",en,2025-02-19T21:55:04+00:00,8.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1892172666494181855,tw1347203571415195649,,,post,"5 Years After Chevron Oil Fire Burnt Ojuimole for 90 Days, Residents’ Water Kills Fishes

In April 2019, an oil explosion that caused a 90-day blaze disrupted the quietness of Ojuimole, an ancient oil mining community in Ilaje, Ondo...

https://t.co/WmZ2u9Aw1z",en,2025-02-19T11:21:33+00:00,4.0,0.0,1.0,0.0,0.0,352.0,1.0,C7
tw1892243098136146305,tw1813014770565672960,tw1892107485202563208,tw1501642215839322114,retweet,"@VigilantFox Shoutout to @SCOTUS for starting to rein in these unelected agencies with moves like overturning Chevron Deference. 
It's rich hearing the Left cry 'Who elected Elon?' When it's all basically coming from the UNELECTED bureaucratic shadow government",en,2025-02-19T16:01:25+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1807127148911571290,tw463675916,,,post,BREAKING: SUPREME COURT OVERTURNED CHEVRON TAKING AWAY POWER OF ADMINISTRATIVE AGENCIES https://t.co/idMmPLQXy4,en,2024-06-29T19:01:01+00:00,1517.0,83.0,3731.0,70.0,666.0,92060.0,3731.0,C2
tw1892233499970523191,tw1655665830,tw1892220092437688500,tw2838337067,retweet,"Here is the list of the first 29 Navajo Code Talkers as well as an article taken from the Marine Corps ‘Chevron’ newspaper from the unprocessed ""Southern Navajo Agency"" records. During the battle for #IwoJima six Code Talker Marines successfully transmitted more than 800 messages https://t.co/wXeRv490Vm",en,2025-02-19T15:23:17+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1892226142674751541,tw1525530312943476736,tw1805479689579831452,tw264948207,retweet,"This is a compilation of some past questions you might need for exams or Aptitude tests. 

Contains Workforce, Dragnet, Access, HCP, FBN, GTB, UBA, PWC, KPMG, NNPC, Zenith, Mobil and few GMAT. 

Share it freely. 

Congrats to those shortlisted to take Totalenergies aptitude test… https://t.co/7OFiFk0hIW",en,2025-02-19T14:54:02+00:00,1466.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1892216814618190012,tw4876514353,tw1892212544779194784,tw497665754,retweet,"On #ConsiderThis @Melisa_Idris speaks with Distinguished Professor Datuk Dr Rajah Rasiah about PETRONAS' future amid job cuts, declining reserves, and survival in a post-oil world. https://t.co/ZDLJkZRS3O",en,2025-02-19T14:16:58+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1892215821620875291,tw814819352662790145,,,post,"FPSO FOR TOTALENERGIES' BLOCK 58 IN SURINAME TO HAVE A 220,000 BPD CAPACITY, HEAD OF STATE COMPANY STAATSOLIE SAYS",en,2025-02-19T14:13:02+00:00,0.0,0.0,2.0,0.0,0.0,203.0,2.0,C5
tw1892214983846470081,tw620136960,,,post,"FINAL INVESTMENT DECISION FOR PETRONAS' OFFSHORE BLOCK 52 IN SURINAME EXPECTED NEXT YEAR, HEAD OF STATE COMPANY STAATSOLIE SAYS",en,2025-02-19T14:09:42+00:00,0.0,0.0,2.0,0.0,0.0,304.0,2.0,C3
tw1892191935621742701,tw1530599170347831296,tw1892190704207548641,tw202380759,retweet,@fred_guttenberg Cry more. The ruling on the Chevron Doctrine by the Supreme Court set the tone for this. No longer can unelected bureaucrats in the alphabet agencies enact regulation laws without oversight by the president or being voted in by congress.,en,2025-02-19T12:38:07+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1892190644866621689,tw100599257,tw1891837936053731388,tw3370223153,retweet,"At the end of this clip, Belgium's foreign minister explains that France is opposed to slapping sanctions against Rwanda. This is further evidence of @EmmanuelMacron's contempt for Congolese life. Paul Kagame's troops are protecting French energy giant TotalEnergies $20 billion… https://t.co/8I8OhFcGEy https://t.co/J55BP7MG6m",en,2025-02-19T12:32:59+00:00,193.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892178771769213190,tw1558239482,tw1891052422585336104,tw1341712914160496640,retweet,Petroineos is a joint venture between Ineos &amp; PetroChina. They want to turn #Grangemouth into an import platform as China has ambitions to become the world’s leader in SAF.  It's not difficult to see that the rundown of Grangemouth will suit Chinese interests for the future.1/2⤵️ https://t.co/MksKVGP9y1,en,2025-02-19T11:45:48+00:00,18.0,0.0,0.0,0.0,0.0,0.0,0.0,C10
tw1892175221190197273,tw1139486172,tw1892172666494181855,tw1347203571415195649,retweet,"5 Years After Chevron Oil Fire Burnt Ojuimole for 90 Days, Residents’ Water Kills Fishes

In April 2019, an oil explosion that caused a 90-day blaze disrupted the quietness of Ojuimole, an ancient oil mining community in Ilaje, Ondo...

https://t.co/LGrGZMTGmL https://t.co/940tUatHqn",en,2025-02-19T11:31:42+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1892174116783784186,tw1878359379465900032,tw1892110271822319929,tw1443301533509201920,retweet,Petronas has lost a member,en,2025-02-19T11:27:18+00:00,2.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1892140937922347062,tw1421868782478372869,,,post,#F1 - Media Alert: 2025 Livery Revealed at F1 75 Live Extravaganza: Mercedes-AMG PETRONAS Team. https://t.co/wBwAqV6lic,en,2025-02-19T09:15:28+00:00,0.0,0.0,0.0,0.0,0.0,62.0,0.0,C5
tw1892120044168978873,tw2583099437,tw1892082572286398854,tw77540359,retweet,"Threats are back. The orangeman-in-chief once again raised the possibility of withdrawing Chevron's license to operate in Venezuela.

However, it's hard to believe that Caracas would accept the deportation flights w/o at least some short-term assurances

https://t.co/w36y6d6uzs",en,2025-02-19T07:52:27+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C12
tw1892085689275085164,tw602965743,,,post,Imperial proof of why the chevron doctrine existed and why it was necessary.elon and his pubescent squad are ransacked thru government agencies they know nothing about causing massive harm. THE PEOPLE EMPLOYED BY THOSE AGENCIES HAVE THE KNOWLEDGE AND EXPERTISE TO MANAGE THEM.,en,2025-02-19T05:35:56+00:00,0.0,0.0,0.0,0.0,0.0,9.0,0.0,C5
tw1892026752475480227,tw341190477,,,post,"The MAGA regime announced that the orange felon has signed an executive order saying he and his bribe for hire crook Pam Bondi are the only ones who can interpret what the law is.

This is what freely committing a coup in broad daylight looks like. We’re fucked.",en,2025-02-19T01:41:44+00:00,321.0,27.0,786.0,11.0,8.0,6613.0,786.0,C1
tw1891968320989016545,tw744070482832596992,,,post,TRUMP: I MIGHT NOT LET VENEZUELA EXPORT OIL VIA CHEVRON,en,2025-02-18T21:49:33+00:00,1.0,0.0,8.0,0.0,0.0,843.0,8.0,C2
tw1891995104182722658,tw8349572,,,post,"20 bullets showing how Bidenomics left the economy in ruins!

Anecdotes
- Chevron’s slashing 15-20% of its workforce, signaling deep economic woes beyond rosy gov data.
- McDonald’s admits even Big Macs are too pricey for struggling customers despite $5 deals.
OPEC bet on a strong recovery, cut oil supply, and worsened the slump—Trump calls it out.
- Bank of England’s top hawk flips to push a 50-point rate cut as UK crumbles fast.
- St Micro cuts 6% of jobs quietly via retirements, hinting at a hidden labor crisis.

Metrics
- CPI up 0.47% in Jan ‘25, highest since Aug ‘23, but core rate steady at 3.29% y/y.
- Gasoline at $2.13/gal, down from $2.68 in ‘22, defying winter rise expectations.
- McDonald’s US sales drop 1.4% in Q4 ‘24, worse than expected 0.6% decline.
- Mexico auto exports crash to 219K units in Jan ‘25, down 13.5% y/y from Oct peak.
- US payrolls revised down 700K jobs ‘23-‘24; Jan ‘25 gains just 143K, a miss.

Trends
- Global stagnation grips US, UK, Europe, China: sideways GDP since ‘22.
- Oil oversupply tanks refining margins, forces Chevron’s drastic cuts.
- Consumers cut back—McDonald’s, Target sales limp as purchasing power fades.
- Banks hoard bonds ($419B in US treasuries since ‘23), shun real economy loans.
- Gold surges past $2,800/oz as uncertainty, not inflation, drives demand.

Statistics
- WTI oil at $71.60/barrel, near contango with a slim 16-cent spread.
- US work week hits 34.1 hrs in Jan ‘25, lowest since 2010, matching ‘20 crash.
- Europe GDP at 0.03% in Q4 ‘24, down from 0.4%, far below 0.2% forecast.
- US banks add $277B in treasuries since Nov ‘23; dealers hit $277.5B peak.
- Canadian 2-yr yield drops to 2.48%, down 69 pts since Jan ‘25 amid trade fears.",en,2025-02-18T23:35:59+00:00,6.0,0.0,12.0,0.0,4.0,2650.0,12.0,C2
tw1891998664547057947,tw1279451849691525120,tw1891995104182722658,tw8349572,retweet,"20 bullets showing how Bidenomics left the economy in ruins!

Anecdotes
- Chevron’s slashing 15-20% of its workforce, signaling deep economic woes beyond rosy gov data.
- McDonald’s admits even Big Macs are too pricey for struggling customers despite $5 deals.
OPEC bet on a… https://t.co/m5Ie4kQGoM https://t.co/3ee9ZPkb3W",en,2025-02-18T23:50:07+00:00,6.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891973625009393988,tw4876514353,tw1891768512344936709,tw1400181854121070592,retweet,"Bursa sudah jatuh ditimpa tangga:
- Construction/DC sell-down
- Tech dead
- Petronas headlines
- Maybank headlines

And now Gloves bloodbath.

No more ideas.",en,2025-02-18T22:10:38+00:00,733.0,0.0,0.0,0.0,0.0,0.0,0.0,C5
tw1891858708717580364,tw1064489217420664833,tw1891832018255692285,tw180495712,retweet,"Chevron list is out next month , Mobil is also coming lol .. Some people already got Seplat and NNPC they might still get chevron … People sabi book sha",en,2025-02-18T14:33:59+00:00,15.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1891821189091262609,tw3376083604,tw1886413455571222645,tw1791488630483271680,retweet,"18 criminal cases. 

$15’000’000 stole mayor of city Irpen and fled Ukraine. 

Who donated money for the reconstruction of Irpen:
- FC “Milan” €150’000. 
- UNICEF $5’400’000.
- SOCAR $1’500’000…

AUDIT UKRAINE! https://t.co/hYyJ3lVf7b",en,2025-02-18T12:04:54+00:00,210.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891803991383671216,tw2276584321,tw1891573781396668901,tw841712790628913152,retweet,@colinurqu None of it belongs to Scotland. It belongs to foreign companies. The biggest salmon exporter isMOWI Norwegian. The most important oil rig is owned by CNOOC Chinese the seabed all leased out,en,2025-02-18T10:56:34+00:00,3.0,0.0,0.0,0.0,0.0,0.0,0.0,C6
tw1891788279046967403,tw2332443387,tw1891532019500269883,tw212922754,retweet,"“Are you interested in Carbon Capture and Storage (CCS) and cutting-edge well integrity research? TotalEnergies is offering a 6-month internship in Pau, France, focused on cement fatigue analysis during intermittent CO₂ injection operations.

What you’ll do:
✅ Conduct a",en,2025-02-18T09:54:08+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C7
tw1891257540983374209,tw1038241060516900864,,,post,"Shut the Senate down, Democrats.
It's time to fight.",en,2025-02-16T22:45:10+00:00,1943.0,740.0,10483.0,73.0,62.0,175286.0,10483.0,C1
tw1891583970287980667,tw1691480286,tw1889815705207652646,tw1587063189593722880,retweet,"How much of our legislation is actually unconstitutional? After the recent overturn of the Chevron doctrine A LOT!

With DOGE cleaning house and leftists screaming ""unconstitutional"" there is no better time than today to review the enumerated powers of the Legislative branch as… https://t.co/YBQnQbCYxQ",en,2025-02-17T20:22:17+00:00,7.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1891572165377487108,tw880997927585431552,tw1889773949690458562,tw51607676,retweet,@RarelyTolerated You do understand that the EPA has been bitch slapped by SCOTUS for making up their own 'laws' by piss poor interpretation of rules right? Chevron is going to be fantastic when more 2a cases come up.,en,2025-02-17T19:35:22+00:00,17.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
tw1880315952991994130,tw2553151,,,post,"Right now, Total Energies is cosying up to Ugandan journalists while pushing their disastrous #EACOP project. But no amount of PR can hide the truth: this pipeline threatens lives, livelihoods, and our planet.

Here’s the truth @TotalEnergies doesn’t want you to know: the EACOP pipeline is a ticking carbon bomb. It will generate more emissions than Uganda and Tanzania combined, displace over 100,000 people, and devastate nearly 2,000 km² of vital wildlife habitats.

Worse, one oil spill near Lake Victoria could jeopardize water supply of 40 million people. This is not progress—it’s destruction wrapped in greenwashing. We must stop EACOP now! 🌍✊ #StopEACOP",en,2025-01-17T18:07:12+00:00,14.0,1.0,21.0,1.0,4.0,2076.0,21.0,C12
tw1891387081202544771,tw831907741430120448,tw1891377794212642905,tw864021513560670208,retweet,"PM: Petros to be S’wak’s O&amp;G aggregator on Mar 1, PETRONAS to uphold existing contracts
 https://t.co/eCGN5Rz3gc https://t.co/qLmaqezqHV",en,2025-02-17T07:19:55+00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,C3
tw1891301120321982784,tw925793757567602689,tw1891299137473204604,tw1532963154,retweet,"""Chevron, a California company since 1879, last year announced that it was moving its headquarters to Texas.

The company has considered ceasing production at one or both of its California refineries""
https://t.co/Ce5lQjALF5",en,2025-02-17T01:38:20+00:00,4.0,0.0,0.0,0.0,0.0,0.0,0.0,C2
