user_id,polarity,vec_BIG_OIL,vec_CHINA,vec_EU_UKRAINE,vec_ISRAEL,vec_LNG,vec_RENEWABLES,vec_RUSSIA,vec_SANCTIONS_TARIFFS,vec_US_POLICY
tw2836002032,0.9999999996466054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
tw2427191116,-0.9999999994472794,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
tw96251804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1902591492,0.9999999996466054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
tw60904646,0.47136686604728856,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,0.0
tw1512522645480300546,-0.9999999994472794,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
tw228874190,0.9999999994877564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tw2479088160,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw282584884,0.9999999994472794,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tw1798841040998404097,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1847386087800655878,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw938035304,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1798841101245104130,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1798841064473952256,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1798841020672872448,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1521535246856040448,-0.9999999989799363,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw835888731789885440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1540643722584530944,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1420866699385995266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw380526746,0.47136686604728856,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,0.0
tw1611778083706572801,-0.4935843443439151,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0
tw1239821739867193345,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw2978017386,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1509777498216747008,0.9999999996410551,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
tw114437602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw46075308,0.47136686604728856,0.0,0.0,1.0,0.0,-1.0,0.0,-1.0,1.0,0.0
tw15288994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw738431499511336960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw2512250916,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1563124975321903104,-0.32270616682191117,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
tw1028671389593686016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw304088375,-0.3902019784586801,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,-1.0
tw1468520424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw731534701354090497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1806414331182985217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1429801173125632003,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw4836809618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1860672562419679232,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1249446470,-0.9999999988776113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
tw1180852562867752960,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1683487385563152386,-0.528068032822715,0.0,0.0,0.5,0.0,0.0,0.0,1.0,-0.5,0.0
tw272728852,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw4163226958,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1480529798468448262,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1719382144777396224,-0.32270616682191117,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
tw1749950672026697728,-0.9999999988057803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tw1535992335628124161,-0.9999999988057803,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
tw1587077530632200196,0.9999999988409453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1463938435614453762,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw458503332,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1432812463314063360,0.9999999988409453,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1239284293337317377,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw369819300,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw3070209023,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw3455846475,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1592170738001317888,0.9999999996410551,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
tw1594352103555796994,0.9999999996410551,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
tw2182022398,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1574020783038398465,-0.2335203975840023,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-0.5
tw1151397773096476672,0.9999999996410551,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0,0.0
tw1593074749424312321,-0.32270616682191117,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
tw989540090446843904,0.9999999996466054,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
tw4186974016,0.3806249196831698,0.0,0.0,-1.0,0.0,1.0,0.0,-1.0,0.0,0.0
tw2314340323,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1127347368893063168,-0.9999999988776113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
tw1132460072775249926,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw21943800,-0.9999999988776113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
tw1415514183957848067,-0.9999999988776113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
tw1374557558,0.9999999994915922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
tw2583042872,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1411890225396203520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1565635480334782464,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw914439659232493573,-0.009753972597908701,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0
tw29201047,-0.009753972597908701,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,1.0
tw596297037,-0.016071420877824438,0.0,0.0,0.25,0.0,0.0,0.0,0.0,-0.25,0.0
tw15258794,-0.32270616682191117,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
tw16623514,-0.32270616682191117,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,-1.0
tw2885889147,-0.535743952266123,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0
tw50896565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1707965697228214272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw700083331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw521922619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1316189017197760512,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw4866773151,0.9999999988792797,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0
tw248687442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw962089612809261057,-0.588991041347157,-0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,-0.6666666666666666,-0.3333333333333333
tw116944673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1485748006955716614,-0.016071420905316863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0,0.0
tw1071594746144006144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1599046791873314816,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1261292642475937793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1512182082549817347,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1685022563645177857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1153103193506795521,0.0025702858743236407,0.0,0.0,0.5,0.5,0.0,0.0,0.5,-0.5,0.0
tw3135241,0.9999999988057803,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0
tw1331709175768834048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1287713525461168128,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw252521587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1863637640760668160,0.9999999994346379,0.0,0.0,0.0,0.0,0.5,-1.0,0.0,0.5,0.0
tw1668703153796030464,-0.9999999989950353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
tw1711469293806710784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1012426446,0.9999999976818903,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tw20820321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw54011127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1137301139500802048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw870877024260419584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw3921443835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw706902544,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw1864841547054813184,0.9999999994472794,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tw23159696,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw1514796689835511812,0.9999999988792797,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,-0.3333333333333333,0.0,0.0
tw1634048824984453121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1541700539548930050,0.0025702858743236407,0.0,0.0,0.5,0.5,0.0,0.0,0.5,-0.5,0.0
tw31483994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1087486016984887296,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw768214123213647874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw3742200391,-0.4935843443439151,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.0,-1.0
tw2850745360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw2766958748,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw3742608922,0.0025702858743236407,0.0,0.0,0.5,0.5,0.0,0.0,0.5,-0.5,0.0
tw1419199815775367173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1785324094805749760,-0.9999999988776113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
tw37950326,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw1388156808368435206,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw1466428761453252619,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw617371455,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw580934930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw732981985854038016,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw1467415937473134592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw3308546579,0.99999999973123,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
tw35236176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1859389334262251521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1649039398376202242,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw18040378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw18702734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw41859001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw849894962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1139072437952212992,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw3920289735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1518721522822795266,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1615145080750329862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw114035872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1557231671316910080,-0.5880339707100515,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0
tw2251495086,0.9999999992989569,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0
tw761093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1498206084733063175,-0.19156557224736684,0.0,0.0,0.0,0.0,-0.5,0.5,-1.0,0.0,-0.5
tw1482156662,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1619678514336174081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1243938350903549953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1583270896516694022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1590219285485568005,0.9999999989710512,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
tw21904406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw822813237473226753,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw414872676,0.9999999988975115,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0
tw1107585545859932160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1853744512683704320,-0.9999999989488133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tw1156838422016692224,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw13071872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw891039772625575939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1238729200716185601,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw1266817785373523972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw354256094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1327923133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw969141103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw2161712103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1500717347887321090,-0.5880339707100515,0.0,0.0,-1.0,0.0,-1.0,1.0,-1.0,0.0,-1.0
tw1053211487282647040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1076857182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1576740734648082432,-0.2903308611237291,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0
tw3255074856,-0.2903308611237291,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0
tw1686859531861557248,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw297732920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1482020851771973640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1665596880942960645,0.9999999994915922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
tw1729856084561608704,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1043290992328237063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw47058108,-0.999999999276773,0.0,0.0,-0.5,0.0,0.0,0.0,1.0,0.0,0.0
tw1130547962113867781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1235995951229255681,0.0025702858743236407,0.0,0.0,0.5,0.5,0.0,0.0,0.5,-0.5,0.0
tw1569851108046307328,0.9999999989048226,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1103477004723093504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1851320421691330560,-0.9999999994472794,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
tw1370717131910877194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw264967118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1388019196286705664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1199626939679379456,-0.535743952266123,-1.0,0.0,0.0,0.0,-1.0,0.0,0.0,1.0,-1.0
tw1605626028356927488,-0.9999999994472794,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0
tw784880143382769665,-0.362099136504355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-1.0,0.0
tw20062987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1600618437956358146,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1767793418074234880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1551121291415064577,-0.9999999994549332,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,0.0,0.0
tw1577172892386590721,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1393331109451247616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw837774097652334592,-0.9999999989488133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tw1349043739772260359,0.48784879015375354,0.0,0.0,0.75,0.0,0.0,0.0,0.0,-0.25,0.0
tw1759699807927431168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1569750010224586753,0.529448137673235,0.0,0.0,-0.5,0.0,0.5,-0.5,0.0,0.0,0.5
tw1813213256091377668,-0.9999999996600006,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
tw1432110736923258880,0.9999999994915922,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
tw826140102493609988,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw2170728232,-0.9999999989488133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tw1736594926962401280,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw198066480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw380733033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1497912537756676096,-0.9999999989488133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tw1422493934,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1638915641728958466,0.9999999994472794,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,0.0
tw920458939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw32479290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw98581604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw790084232483831808,0.9999999988975115,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0
tw1320050125050421258,-0.9999999996600006,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
tw1296961178657271812,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw3269585749,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw290312127,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw1269840772112752640,-0.2903308611237291,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,1.0
tw1622467327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1963319112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw43182206,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw270703535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1225721918659219456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw991684455810072577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw838962740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1280286633531752453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1270723796,0.5294481378176144,0.0,0.0,-1.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1482390624120840193,-0.9999999989950353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
tw1557774951037411329,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw995284229293576193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw16430968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1631326707150995458,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1493730163380555776,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1555873170237710336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw42369396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw256754176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw372919754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw259453833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw79217808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw141115815,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1796968015025831936,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1029560402294792193,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1563910445575987203,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw29247306,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw1267073368777461760,-0.9999999989488133,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
tw1607588319537565698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1713921318343610368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw999106779945603072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw776959799871303681,-0.9999999994697819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
tw2435675778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw27376643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1498809099546365954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1391155387001356292,0.9999999976818903,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
tw67997760,-0.9999999996600006,-1.0,0.0,0.0,-1.0,-1.0,0.0,0.0,0.0,0.0
tw455156126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1232360804004945921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1338029133951987713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1383788359873568770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw3224661763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1323021366392750081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw1121179651710185472,-0.999999999305815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1.0
tw296689970,0.9999999988975115,0.0,0.0,0.5,0.0,0.0,0.0,-0.5,0.0,0.0
tw1564950905358876675,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
tw3816081411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tw795386793378115585,0.9999999996434038,0.0,0.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0
